Datum,MunicipalityCode,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Aantal,AantalCumulatief,population,populationMunicipalityName,infectionsPerPopulation,infectionsPer1000,infectionsPer10000
2020-09-25,GM0437,437,Ouder-Amstel,Noord-Holland,27,2,130,14187,Ouder-Amstel,0.009163318531049552,9.163318531049551,91.63318531049552
2020-09-25,GM0439,439,Purmerend,Noord-Holland,27,4,389,92504,Purmerend,0.004205223557900199,4.205223557900199,42.052235579001994
2020-09-25,GM0441,441,Schagen,Noord-Holland,27,5,131,46856,Schagen,0.002795799897558477,2.795799897558477,27.957998975584772
2020-09-25,GM0448,448,Texel,Noord-Holland,27,3,32,13690,Texel,0.002337472607742878,2.337472607742878,23.37472607742878
2020-09-25,GM0450,450,Uitgeest,Noord-Holland,27,1,48,13534,Uitgeest,0.0035466233190483225,3.5466233190483227,35.46623319048322
2020-09-25,GM0451,451,Uithoorn,Noord-Holland,27,8,163,31004,Uithoorn,0.00525738614372339,5.25738614372339,52.5738614372339
2020-09-25,GM0453,453,Velsen,Noord-Holland,27,8,461,68452,Velsen,0.006734646175422194,6.734646175422194,67.34646175422193
2020-09-25,GM0457,457,Weesp,Noord-Holland,27,8,195,,,,,
2020-09-25,GM0473,473,Zandvoort,Noord-Holland,27,2,97,17161,Zandvoort,0.005652351261581493,5.652351261581494,56.52351261581494
2020-09-25,GM0479,479,Zaanstad,Noord-Holland,27,18,951,157375,Zaanstad,0.0060428911834789515,6.042891183478951,60.42891183478952
2020-09-25,GM0482,482,Alblasserdam,Zuid-Holland,28,7,114,20129,Alblasserdam,0.005663470614536242,5.663470614536242,56.634706145362415
2020-09-25,GM0484,484,Alphen aan den Rijn,Zuid-Holland,28,24,563,113026,Alphen aan den Rijn,0.004981154778546529,4.9811547785465295,49.811547785465294
2020-09-25,GM0489,489,Barendrecht,Zuid-Holland,28,14,406,48712,Barendrecht,0.008334701921497783,8.334701921497782,83.34701921497782
2020-09-25,GM0498,498,Drechterland,Noord-Holland,27,1,72,20006,Drechterland,0.0035989203239028293,3.598920323902829,35.98920323902829
2020-09-25,GM0501,501,Brielle,Zuid-Holland,28,3,72,17750,Brielle,0.0040563380281690145,4.056338028169015,40.563380281690144
2020-09-25,GM0502,502,Capelle aan den IJssel,Zuid-Holland,28,8,662,67281,Capelle aan den IJssel,0.00983933056880843,9.83933056880843,98.3933056880843
2020-09-25,GM0503,503,Delft,Zuid-Holland,28,23,814,104638,Delft,0.007779200672795734,7.779200672795734,77.79200672795734
2020-09-25,GM0505,505,Dordrecht,Zuid-Holland,28,22,944,119589,Dordrecht,0.00789370259806504,7.8937025980650395,78.93702598065039
2020-09-25,GM0512,512,Gorinchem,Zuid-Holland,28,7,296,37858,Gorinchem,0.007818690897564583,7.818690897564583,78.18690897564584
2020-09-25,GM0513,513,Gouda,Zuid-Holland,28,15,653,74131,Gouda,0.00880873049061796,8.80873049061796,88.0873049061796
2020-09-25,GM0518,518,'s-Gravenhage,Zuid-Holland,28,178,6161,553769,'s-Gravenhage,0.011125577632550756,11.125577632550756,111.25577632550755
2020-09-25,GM0523,523,Hardinxveld-Giessendam,Zuid-Holland,28,0,66,18501,Hardinxveld-Giessendam,0.0035673747365007297,3.56737473650073,35.673747365007294
2020-09-25,GM0530,530,Hellevoetsluis,Zuid-Holland,28,4,201,40620,Hellevoetsluis,0.004948301329394387,4.948301329394387,49.48301329394387
2020-09-25,GM0531,531,Hendrik-Ido-Ambacht,Zuid-Holland,28,7,196,31767,Hendrik-Ido-Ambacht,0.00616992476469292,6.1699247646929205,61.6992476469292
2020-09-25,GM0532,532,Stede Broec,Noord-Holland,27,2,69,21943,Stede Broec,0.003144510777924623,3.144510777924623,31.44510777924623
2020-09-25,GM0534,534,Hillegom,Zuid-Holland,28,4,131,22295,Hillegom,0.005875756896165059,5.8757568961650595,58.75756896165059
2020-09-25,GM0537,537,Katwijk,Zuid-Holland,28,6,373,66160,Katwijk,0.0056378476420798065,5.637847642079807,56.378476420798066
2020-09-25,GM0542,542,Krimpen aan den IJssel,Zuid-Holland,28,4,159,29431,Krimpen aan den IJssel,0.005402466786721484,5.402466786721484,54.02466786721484
2020-09-25,GM0546,546,Leiden,Zuid-Holland,28,31,790,125304,Leiden,0.006304667049735044,6.304667049735044,63.04667049735044
2020-09-25,GM0547,547,Leiderdorp,Zuid-Holland,28,5,85,27443,Leiderdorp,0.0030973290092191088,3.097329009219109,30.97329009219109
2020-09-25,GM0553,553,Lisse,Zuid-Holland,28,4,74,23005,Lisse,0.003216692023473158,3.216692023473158,32.16692023473158
2020-09-25,GM0556,556,Maassluis,Zuid-Holland,28,6,246,34408,Maassluis,0.0071495001162520345,7.149500116252034,71.49500116252034
2020-09-25,GM0569,569,Nieuwkoop,Zuid-Holland,28,9,93,29284,Nieuwkoop,0.0031757956563311022,3.1757956563311023,31.757956563311023
2020-09-25,GM0575,575,Noordwijk,Zuid-Holland,28,4,166,44390,Noordwijk,0.0037395809867087184,3.7395809867087184,37.39580986708718
2020-09-25,GM0579,579,Oegstgeest,Zuid-Holland,28,4,112,25534,Oegstgeest,0.004386308451476462,4.386308451476462,43.86308451476462
2020-09-25,GM0589,589,Oudewater,Utrecht,26,0,82,10166,Oudewater,0.008066102695258705,8.066102695258705,80.66102695258705
2020-09-25,GM0590,590,Papendrecht,Zuid-Holland,28,6,143,32151,Papendrecht,0.004447762122484526,4.447762122484526,44.47762122484526
2020-09-25,GM0597,597,Ridderkerk,Zuid-Holland,28,6,301,47058,Ridderkerk,0.006396361936333886,6.396361936333886,63.96361936333886
2020-09-25,GM0599,599,Rotterdam,Zuid-Holland,28,174,8607,656338,Rotterdam,0.013113670090715455,13.113670090715456,131.13670090715456
2020-09-25,GM0603,603,Rijswijk,Zuid-Holland,28,10,433,57220,Rijswijk,0.007567284166375393,7.567284166375393,75.67284166375393
2020-09-25,GM0606,606,Schiedam,Zuid-Holland,28,18,799,79759,Schiedam,0.010017678255745434,10.017678255745434,100.17678255745435
2020-09-25,GM0610,610,Sliedrecht,Zuid-Holland,28,4,112,25942,Sliedrecht,0.004317323259579061,4.317323259579061,43.17323259579061
2020-09-25,GM0613,613,Albrandswaard,Zuid-Holland,28,3,208,25990,Albrandswaard,0.008003078106964217,8.003078106964217,80.03078106964217
2020-09-25,GM0614,614,Westvoorne,Zuid-Holland,28,0,60,14950,Westvoorne,0.004013377926421404,4.013377926421405,40.13377926421404
2020-09-25,GM0622,622,Vlaardingen,Zuid-Holland,28,10,663,74119,Vlaardingen,0.008945074812126445,8.945074812126444,89.45074812126445
2020-09-25,GM0626,626,Voorschoten,Zuid-Holland,28,1,126,25560,Voorschoten,0.004929577464788733,4.929577464788733,49.29577464788733
2020-09-25,GM0627,627,Waddinxveen,Zuid-Holland,28,3,211,31451,Waddinxveen,0.0067088486852564305,6.708848685256431,67.0884868525643
2020-09-25,GM0629,629,Wassenaar,Zuid-Holland,28,3,141,27252,Wassenaar,0.005173932188463232,5.173932188463232,51.73932188463232
2020-09-25,GM0632,632,Woerden,Utrecht,26,4,290,52951,Woerden,0.005476761534248645,5.476761534248644,54.767615342486444
2020-09-25,GM0637,637,Zoetermeer,Zuid-Holland,28,28,783,125840,Zoetermeer,0.006222186904005085,6.222186904005086,62.221869040050855
2020-09-25,GM0638,638,Zoeterwoude,Zuid-Holland,28,2,30,9320,Zoeterwoude,0.003218884120171674,3.218884120171674,32.18884120171674
2020-09-25,GM0642,642,Zwijndrecht,Zuid-Holland,28,9,331,44728,Zwijndrecht,0.007400286174208549,7.400286174208549,74.0028617420855
2020-09-25,GM0654,654,Borsele,Zeeland,29,0,49,22837,Borsele,0.0021456408459955335,2.1456408459955334,21.456408459955334
2020-09-25,GM0664,664,Goes,Zeeland,29,1,211,39079,Goes,0.005399319327516057,5.399319327516057,53.99319327516057
2020-09-25,GM0668,668,West Maas en Waal,Gelderland,25,0,102,19673,West Maas en Waal,0.005184771005947237,5.184771005947237,51.84771005947237
2020-09-25,GM0677,677,Hulst,Zeeland,29,6,63,27552,Hulst,0.0022865853658536584,2.2865853658536586,22.865853658536583
2020-09-25,GM0678,678,Kapelle,Zeeland,29,0,35,13006,Kapelle,0.002691065662002153,2.691065662002153,26.91065662002153
2020-09-25,GM0687,687,Middelburg,Zeeland,29,2,159,49248,Middelburg,0.003228557504873294,3.228557504873294,32.285575048732944
2020-09-25,GM0703,703,Reimerswaal,Zeeland,29,0,60,22916,Reimerswaal,0.0026182579856868565,2.6182579856868564,26.182579856868564
2020-09-25,GM0715,715,Terneuzen,Zeeland,29,0,166,54509,Terneuzen,0.0030453686547175698,3.04536865471757,30.453686547175696
2020-09-25,GM0716,716,Tholen,Zeeland,29,3,197,26442,Tholen,0.0074502685122154145,7.450268512215414,74.50268512215415
2020-09-25,GM0717,717,Veere,Zeeland,29,1,57,21816,Veere,0.002612761276127613,2.6127612761276127,26.12761276127613
2020-09-25,GM0718,718,Vlissingen,Zeeland,29,0,125,44541,Vlissingen,0.002806403089288521,2.806403089288521,28.06403089288521
2020-09-25,GM0736,736,De Ronde Venen,Utrecht,26,4,245,45063,De Ronde Venen,0.005436832878414664,5.436832878414664,54.36832878414664
2020-09-25,GM0737,737,Tytsjerksteradiel,Friesland,21,5,44,32287,Tytsjerksteradiel,0.0013627775885031127,1.3627775885031126,13.627775885031127
2020-09-25,GM0743,743,Asten,Noord-Brabant,30,1,95,17071,Asten,0.005564993263429207,5.564993263429207,55.64993263429207
2020-09-25,GM0744,744,Baarle-Nassau,Noord-Brabant,30,1,37,6953,Baarle-Nassau,0.005321443981015389,5.321443981015389,53.21443981015389
2020-09-25,GM0748,748,Bergen op Zoom,Noord-Brabant,30,12,528,67959,Bergen op Zoom,0.007769390367721714,7.769390367721714,77.69390367721714
2020-09-25,GM0753,753,Best,Noord-Brabant,30,1,137,30658,Best,0.004468654184878336,4.468654184878336,44.68654184878336
2020-09-25,GM0755,755,Boekel,Noord-Brabant,30,0,97,11060,Boekel,0.008770343580470163,8.770343580470163,87.70343580470163
2020-09-25,GM0756,756,Boxmeer,Noord-Brabant,30,5,168,,,,,
2020-09-25,GM0757,757,Boxtel,Noord-Brabant,30,1,168,33116,Boxtel,0.005073076458509481,5.073076458509481,50.73076458509481
2020-09-25,GM0758,758,Breda,Noord-Brabant,30,23,1146,184841,Breda,0.006199923177217176,6.199923177217176,61.99923177217176
2020-09-25,GM0762,762,Deurne,Noord-Brabant,30,1,255,32597,Deurne,0.007822805779672976,7.822805779672976,78.22805779672976
2020-09-25,GM0765,765,Pekela,Groningen,20,0,8,12188,Pekela,0.0006563833278634722,0.6563833278634722,6.563833278634722
2020-09-25,GM0766,766,Dongen,Noord-Brabant,30,4,121,26604,Dongen,0.004548188242369569,4.5481882423695685,45.48188242369569
2020-09-25,GM0770,770,Eersel,Noord-Brabant,30,3,150,19852,Eersel,0.007555913761837598,7.555913761837599,75.55913761837598
2020-09-25,GM0772,772,Eindhoven,Noord-Brabant,30,14,1186,238657,Eindhoven,0.0049694750206363105,4.9694750206363105,49.6947502063631
2020-09-25,GM0777,777,Etten-Leur,Noord-Brabant,30,3,297,44165,Etten-Leur,0.0067247820672478205,6.724782067247821,67.2478206724782
2020-09-25,GM0779,779,Geertruidenberg,Noord-Brabant,30,5,79,21924,Geertruidenberg,0.003603357051632914,3.603357051632914,36.033570516329135
2020-09-25,GM0784,784,Gilze en Rijen,Noord-Brabant,30,3,145,26545,Gilze en Rijen,0.005462422301751742,5.462422301751742,54.62422301751742
2020-09-25,GM0785,785,Goirle,Noord-Brabant,30,4,165,24010,Goirle,0.0068721366097459395,6.872136609745939,68.7213660974594
2020-09-25,GM0786,786,Grave,Noord-Brabant,30,2,94,,,,,
2020-09-25,GM0788,788,Haaren,Noord-Brabant,30,1,74,,,,,
2020-09-25,GM0794,794,Helmond,Noord-Brabant,30,12,683,93676,Helmond,0.007291088432469363,7.291088432469363,72.91088432469363
2020-09-25,GM0796,796,'s-Hertogenbosch,Noord-Brabant,30,27,914,156697,'s-Hertogenbosch,0.00583291320191197,5.83291320191197,58.329132019119704
2020-09-25,GM0797,797,Heusden,Noord-Brabant,30,11,248,45576,Heusden,0.0054414604177637355,5.441460417763736,54.41460417763736
2020-09-25,GM0798,798,Hilvarenbeek,Noord-Brabant,30,3,96,15819,Hilvarenbeek,0.006068651621467855,6.068651621467855,60.68651621467855
2020-09-25,GM0809,809,Loon op Zand,Noord-Brabant,30,8,104,23782,Loon op Zand,0.004373055251871163,4.373055251871163,43.730552518711626
2020-09-25,GM0815,815,Mill en Sint Hubert,Noord-Brabant,30,0,58,,,,,
2020-09-25,GM0823,823,Oirschot,Noord-Brabant,30,3,109,19083,Oirschot,0.005711890164020332,5.711890164020332,57.11890164020332
2020-09-25,GM0824,824,Oisterwijk,Noord-Brabant,30,4,116,32534,Oisterwijk,0.0035655007069527265,3.5655007069527267,35.655007069527265
2020-09-25,GM0826,826,Oosterhout,Noord-Brabant,30,8,298,56578,Oosterhout,0.005267064936901269,5.267064936901269,52.67064936901269
2020-09-25,GM0828,828,Oss,Noord-Brabant,30,26,785,93456,Oss,0.008399674713234035,8.399674713234035,83.99674713234036
2020-09-25,GM0840,840,Rucphen,Noord-Brabant,30,1,91,23361,Rucphen,0.0038953811908736783,3.895381190873678,38.95381190873678
2020-09-25,GM0845,845,Sint-Michielsgestel,Noord-Brabant,30,4,202,29743,Sint-Michielsgestel,0.006791513969673537,6.791513969673536,67.91513969673537
2020-09-25,GM0847,847,Someren,Noord-Brabant,30,1,119,19742,Someren,0.0060277580792219634,6.027758079221964,60.27758079221964
2020-09-25,GM0848,848,Son en Breugel,Noord-Brabant,30,2,93,17812,Son en Breugel,0.0052211991915562545,5.221199191556255,52.21199191556254
2020-09-25,GM0851,851,Steenbergen,Noord-Brabant,30,4,127,24328,Steenbergen,0.00522032226241368,5.22032226241368,52.2032226241368
2020-09-25,GM0852,852,Waterland,Noord-Holland,27,0,84,17347,Waterland,0.004842335850579351,4.84233585057935,48.42335850579351
2020-09-25,GM0855,855,Tilburg,Noord-Brabant,30,28,1523,225050,Tilburg,0.006767385025549878,6.767385025549878,67.67385025549878
2020-09-25,GM0856,856,Uden,Noord-Brabant,30,7,316,,,,,
2020-09-25,GM0858,858,Valkenswaard,Noord-Brabant,30,2,239,31275,Valkenswaard,0.0076418864908073545,7.641886490807354,76.41886490807354
2020-09-25,GM0861,861,Veldhoven,Noord-Brabant,30,5,223,45888,Veldhoven,0.0048596582984658295,4.859658298465829,48.5965829846583
2020-09-25,GM0865,865,Vught,Noord-Brabant,30,4,159,31853,Vught,0.004991680532445923,4.9916805324459235,49.91680532445923
2020-09-25,GM0866,866,Waalre,Noord-Brabant,30,4,68,17727,Waalre,0.003835956450612061,3.835956450612061,38.359564506120606
2020-09-25,GM0867,867,Waalwijk,Noord-Brabant,30,11,284,49357,Waalwijk,0.005753996393621979,5.7539963936219785,57.539963936219785
2020-09-25,GM0873,873,Woensdrecht,Noord-Brabant,30,2,106,22099,Woensdrecht,0.004796597131091904,4.796597131091905,47.965971310919045
2020-09-25,GM0879,879,Zundert,Noord-Brabant,30,2,138,22202,Zundert,0.006215656247184938,6.215656247184938,62.156562471849384
2020-09-25,GM0880,880,Wormerland,Noord-Holland,27,2,69,16374,Wormerland,0.004213997801392451,4.213997801392451,42.13997801392451
2020-09-25,GM0882,882,Landgraaf,Limburg,31,5,173,37026,Landgraaf,0.004672392372927132,4.672392372927132,46.72392372927132
2020-09-25,GM0888,888,Beek,Limburg,31,1,53,15809,Beek,0.0033525207160478208,3.3525207160478208,33.52520716047821
2020-09-25,GM0889,889,Beesel,Limburg,31,1,54,13396,Beesel,0.004031054045983876,4.0310540459838755,40.310540459838755
2020-09-25,GM0893,893,Bergen (L.),Limburg,31,2,41,13079,Bergen (L.),0.003134796238244514,3.134796238244514,31.34796238244514
2020-09-25,GM0899,899,Brunssum,Limburg,31,2,153,27684,Brunssum,0.0055266579973992196,5.526657997399219,55.266579973992194
2020-09-25,GM0907,907,Gennep,Limburg,31,3,94,17199,Gennep,0.005465434036862608,5.465434036862608,54.65434036862608
2020-09-25,GM0917,917,Heerlen,Limburg,31,2,521,86900,Heerlen,0.005995397008055236,5.995397008055236,59.95397008055236
2020-09-25,GM0928,928,Kerkrade,Limburg,31,4,265,45255,Kerkrade,0.005855706551762236,5.855706551762236,58.55706551762236
2020-09-25,GM0935,935,Maastricht,Limburg,31,10,1132,120922,Maastricht,0.009361406526521229,9.361406526521229,93.61406526521229
2020-09-25,GM0938,938,Meerssen,Limburg,31,2,136,18541,Meerssen,0.0073350951944339575,7.335095194433958,73.35095194433957
2020-09-25,GM0944,944,Mook en Middelaar,Limburg,31,2,62,8000,Mook en Middelaar,0.00775,7.75,77.5
2020-09-25,GM0946,946,Nederweert,Limburg,31,1,62,17339,Nederweert,0.0035757540803967934,3.5757540803967935,35.757540803967935
2020-09-25,GM0957,957,Roermond,Limburg,31,3,242,59150,Roermond,0.004091293322062553,4.091293322062553,40.91293322062553
2020-09-25,GM0965,965,Simpelveld,Limburg,31,0,54,10420,Simpelveld,0.005182341650671785,5.182341650671785,51.82341650671785
2020-09-25,GM0971,971,Stein,Limburg,31,0,139,24817,Stein,0.005600999314985695,5.600999314985695,56.00999314985695
2020-09-25,GM0981,981,Vaals,Limburg,31,0,35,10084,Vaals,0.003470844902816343,3.4708449028163426,34.70844902816343
2020-09-25,GM0983,983,Venlo,Limburg,31,9,515,102182,Venlo,0.005040026619169717,5.0400266191697165,50.40026619169717
2020-09-25,GM0984,984,Venray,Limburg,31,7,210,44001,Venray,0.004772618804118088,4.772618804118088,47.72618804118088
2020-09-25,GM0986,986,Voerendaal,Limburg,31,1,54,12403,Voerendaal,0.004353785374506168,4.353785374506168,43.53785374506168
2020-09-25,GM0988,988,Weert,Limburg,31,3,195,50356,Weert,0.0038724283104297403,3.8724283104297403,38.724283104297406
2020-09-25,GM0994,994,Valkenburg aan de Geul,Limburg,31,2,94,16149,Valkenburg aan de Geul,0.005820793857204781,5.82079385720478,58.20793857204781
2020-09-25,GM0995,995,Lelystad,Flevoland,24,18,353,81341,Lelystad,0.004339754859173111,4.3397548591731105,43.39754859173111
2020-09-25,GM1507,1507,Horst aan de Maas,Limburg,31,1,170,43080,Horst aan de Maas,0.003946146703806871,3.9461467038068707,39.461467038068704
2020-09-25,GM1509,1509,Oude IJsselstreek,Gelderland,25,1,134,39346,Oude IJsselstreek,0.0034056829156712243,3.4056829156712243,34.05682915671224
2020-09-25,GM1525,1525,Teylingen,Zuid-Holland,28,6,177,37949,Teylingen,0.004664154523175841,4.664154523175841,46.641545231758414
2020-09-25,GM1581,1581,Utrechtse Heuvelrug,Utrecht,26,11,221,50003,Utrechtse Heuvelrug,0.004419734815911045,4.4197348159110454,44.197348159110454
2020-09-25,GM1586,1586,Oost Gelre,Gelderland,25,5,125,29624,Oost Gelre,0.004219551714825817,4.219551714825816,42.19551714825817
2020-09-25,GM1598,1598,Koggenland,Noord-Holland,27,6,94,23030,Koggenland,0.004081632653061225,4.081632653061225,40.81632653061225
2020-09-25,GM1621,1621,Lansingerland,Zuid-Holland,28,7,447,64167,Lansingerland,0.006966197578194399,6.966197578194399,69.661975781944
2020-09-25,GM1640,1640,Leudal,Limburg,31,2,219,35938,Leudal,0.006093828259780733,6.093828259780733,60.93828259780733
2020-09-25,GM1641,1641,Maasgouw,Limburg,31,1,126,24021,Maasgouw,0.005245410266017235,5.245410266017235,52.45410266017235
2020-09-25,GM1652,1652,Gemert-Bakel,Noord-Brabant,30,0,264,31107,Gemert-Bakel,0.008486835760439772,8.486835760439773,84.86835760439772
2020-09-25,GM1655,1655,Halderberge,Noord-Brabant,30,3,138,30767,Halderberge,0.004485325186075991,4.485325186075991,44.853251860759904
2020-09-25,GM1658,1658,Heeze-Leende,Noord-Brabant,30,0,83,16485,Heeze-Leende,0.0050348801941158625,5.034880194115862,50.34880194115863
2020-09-25,GM1659,1659,Laarbeek,Noord-Brabant,30,0,160,22952,Laarbeek,0.006971070059254096,6.971070059254096,69.71070059254096
2020-09-25,GM1667,1667,Reusel-De Mierden,Noord-Brabant,30,3,68,13309,Reusel-De Mierden,0.00510932451724397,5.10932451724397,51.0932451724397
2020-09-25,GM1669,1669,Roerdalen,Limburg,31,1,65,20549,Roerdalen,0.0031631709572241956,3.1631709572241955,31.631709572241956
2020-09-25,GM1674,1674,Roosendaal,Noord-Brabant,30,16,440,77208,Roosendaal,0.005698891306600352,5.698891306600352,56.98891306600352
2020-09-25,GM1676,1676,Schouwen-Duiveland,Zeeland,29,1,138,34175,Schouwen-Duiveland,0.004038039502560351,4.038039502560351,40.38039502560351
2020-09-25,GM1680,1680,Aa en Hunze,Drenthe,22,6,31,25563,Aa en Hunze,0.0012126902163282869,1.2126902163282869,12.12690216328287
2020-09-25,GM1681,1681,Borger-Odoorn,Drenthe,22,0,18,25686,Borger-Odoorn,0.000700770847932726,0.7007708479327259,7.00770847932726
2020-09-25,GM1684,1684,Cuijk,Noord-Brabant,30,2,118,,,,,
2020-09-25,GM1685,1685,Landerd,Noord-Brabant,30,4,166,,,,,
2020-09-25,GM1690,1690,De Wolden,Drenthe,22,0,62,24485,De Wolden,0.002532162548499081,2.532162548499081,25.321625484990808
2020-09-25,GM1695,1695,Noord-Beveland,Zeeland,29,0,20,7678,Noord-Beveland,0.0026048450117218025,2.6048450117218027,26.048450117218025
2020-09-25,GM1696,1696,Wijdemeren,Noord-Holland,27,2,97,24536,Wijdemeren,0.003953374633192045,3.9533746331920447,39.53374633192045
2020-09-25,GM1699,1699,Noordenveld,Drenthe,22,6,61,31280,Noordenveld,0.0019501278772378517,1.9501278772378516,19.501278772378516
2020-09-25,GM1700,1700,Twenterand,Overijssel,23,1,68,33723,Twenterand,0.002016427957180559,2.016427957180559,20.16427957180559
2020-09-25,GM1701,1701,Westerveld,Drenthe,22,1,43,19839,Westerveld,0.0021674479560461718,2.1674479560461717,21.67447956046172
2020-09-25,GM1702,1702,Sint Anthonis,Noord-Brabant,30,0,83,,,,,
2020-09-25,GM1705,1705,Lingewaard,Gelderland,25,4,209,46989,Lingewaard,0.004447849496690715,4.447849496690715,44.47849496690715
